empresa,sector,gestion,trimestre,liquidez_corriente,endeudamiento,solvencia,endeudamiento_patrimonial,crecimiento_patrimonial,crecimiento_activos,score_financiero,clasificacion_financiera
HLT,Servicios,2023,2,0.340349,0.657699,1.520452,1.921405,-0.038558,0.017701,31,Riesgo
HLT,Servicios,2023,3,0.277081,0.664472,1.504954,1.980363,-0.028846,-0.009249,31,Riesgo
HLT,Servicios,2023,4,0.24606,0.671775,1.488593,2.046708,-0.025928,-0.004239,31,Riesgo
HLT,Servicios,2024,1,0.158128,0.688969,1.451444,2.215114,-0.066019,-0.014396,26,Riesgo
HLT,Servicios,2024,2,0.168789,0.705763,1.416906,2.398622,-0.051303,0.002845,26,Riesgo
HLT,Servicios,2024,3,0.158216,0.717875,1.393001,2.544524,-0.049018,-0.008192,25,Riesgo
HLT,Servicios,2024,4,0.384992,0.643664,1.553607,1.806337,0.248687,-0.011366,43,Observación
HLT,Servicios,2025,1,0.417059,0.6538,1.529519,1.888505,-0.034474,-0.006204,32,Riesgo
HLT,Servicios,2025,2,0.448186,0.643867,1.553116,1.807938,0.038178,0.009221,39,Riesgo
HLT,Servicios,2025,3,0.458595,0.645469,1.549262,1.820626,-0.014886,-0.010434,34,Riesgo
HLT,Servicios,2025,4,0.397263,0.597838,1.672695,1.486558,0.093158,-0.036313,47,Observación
HLT,Servicios,2026,1,0.31687,0.630661,1.585637,1.707543,-0.103688,-0.024031,28,Riesgo
TCB,Servicios,2013,2,1.376998,0.611829,1.634444,1.576184,0.052878,-0.034638,72,Saludable
TCB,Servicios,2013,3,1.160348,0.611726,1.63472,1.575498,0.02946,0.029185,59,Observación
TCB,Servicios,2013,4,0.99011,0.62329,1.60439,1.654561,0.071943,0.10485,53,Observación
TCB,Servicios,2014,1,0.862798,0.621286,1.609566,1.640513,0.002721,-0.002586,41,Observación
TCB,Servicios,2014,2,0.802242,0.594914,1.680915,1.468612,0.085886,0.015194,47,Observación
TCB,Servicios,2014,3,0.743811,0.612372,1.632994,1.579793,-0.001623,0.043342,38,Riesgo
TCB,Servicios,2014,4,0.784488,0.609026,1.641965,1.557718,0.025161,0.016389,41,Observación
TCB,Servicios,2015,1,0.780533,0.618301,1.617335,1.619865,0.062886,0.088712,43,Observación
TCB,Servicios,2015,2,0.780699,0.592113,1.688866,1.451661,0.022007,-0.043609,42,Observación
TCB,Servicios,2015,3,0.774477,0.587046,1.703445,1.421575,0.007761,-0.004606,42,Observación
TCB,Servicios,2015,4,0.907266,0.652423,1.532747,1.877063,-0.093778,0.076679,33,Riesgo
TCB,Servicios,2016,1,1.02923,0.639424,1.563907,1.773342,0.047379,0.00962,51,Observación
TCB,Servicios,2016,2,0.898505,0.639832,1.562909,1.776485,-0.065907,-0.064849,35,Riesgo
TCB,Servicios,2016,3,1.149926,0.656061,1.524249,1.907488,0.052927,0.102607,56,Observación
TCB,Servicios,2016,4,0.968393,0.657055,1.521942,1.915924,0.015129,0.018075,44,Observación
TCB,Servicios,2017,1,1.128387,0.627642,1.593266,1.685584,0.099761,0.012886,61,Saludable
TCB,Servicios,2017,2,0.989951,0.60831,1.643899,1.55304,-0.000474,-0.049804,48,Observación
TCB,Servicios,2017,3,0.858474,0.599454,1.668185,1.496591,0.054064,0.030758,47,Observación
TCB,Servicios,2017,4,0.883931,0.669078,1.494594,2.021859,-0.076556,0.117731,31,Riesgo
TCB,Servicios,2018,1,0.925497,0.666895,1.499486,2.002057,0.008541,0.001932,40,Observación
TCB,Servicios,2018,2,0.594568,0.672391,1.487229,2.052421,-0.040827,-0.024735,30,Riesgo
TCB,Servicios,2018,3,0.414956,0.66756,1.497994,2.008056,-0.010591,-0.024972,32,Riesgo
TCB,Servicios,2018,4,0.478406,0.700984,1.426566,2.344305,-0.097605,0.003268,22,Riesgo
TCB,Servicios,2019,1,0.553191,0.699633,1.429321,2.329256,0.039422,0.034745,33,Riesgo
TCB,Servicios,2019,2,0.456509,0.688273,1.452913,2.207931,0.034153,-0.003534,34,Riesgo
TCB,Servicios,2019,3,0.540113,0.714087,1.40039,2.497563,-0.060542,0.024278,24,Riesgo
TCB,Servicios,2019,4,0.452503,0.70384,1.420778,2.376552,0.034826,-0.000977,33,Riesgo
TCB,Servicios,2020,1,0.494925,0.697303,1.434097,2.303634,0.009077,-0.012714,31,Riesgo
TCB,Servicios,2020,2,0.579691,0.732953,1.364343,2.744664,-0.058563,0.067117,23,Riesgo
TCB,Servicios,2020,3,0.451528,0.719461,1.38993,2.564566,-0.024563,-0.071477,27,Riesgo
TCB,Servicios,2020,4,0.549874,0.693177,1.442633,2.259207,0.10438,0.009774,39,Riesgo
TCB,Servicios,2021,1,0.613533,0.700479,1.427595,2.33866,-0.026814,-0.00309,28,Riesgo
TCB,Servicios,2021,2,0.64736,0.703447,1.421572,2.372076,-0.022139,-0.012352,28,Riesgo
TCB,Servicios,2021,3,0.491176,0.693058,1.442881,2.257943,0.003386,-0.030575,31,Riesgo
TCB,Servicios,2021,4,0.536165,0.692985,1.443033,2.257165,0.045291,0.045041,35,Riesgo
TCB,Servicios,2022,1,0.623416,0.686905,1.455806,2.193918,0.004618,-0.014889,32,Riesgo
TCB,Servicios,2022,2,0.650585,0.684933,1.459996,2.173931,0.008222,0.001913,32,Riesgo
TCB,Servicios,2022,3,0.470087,0.67386,1.483988,2.066168,-0.007291,-0.040996,32,Riesgo
TCB,Servicios,2023,1,0.430808,0.670535,1.491347,2.035223,-0.021968,-0.031839,31,Riesgo
TCB,Servicios,2023,2,0.464526,0.669217,1.494284,2.023127,-0.010003,-0.013949,32,Riesgo
TCB,Servicios,2023,3,0.369897,0.656881,1.522346,1.914438,-0.004396,-0.04019,34,Riesgo
TCB,Servicios,2023,4,0.730602,0.633645,1.578171,1.72959,0.185259,0.110084,44,Observación
TCB,Servicios,2024,2,0.550887,0.620551,1.611471,1.635399,0.027292,-0.008157,40,Observación
TCB,Servicios,2024,3,0.469556,0.595197,1.680116,1.470338,-0.008817,-0.070897,39,Riesgo
TCB,Servicios,2024,4,0.470242,0.583892,1.712645,1.403223,0.039501,0.011259,44,Observación
TCB,Servicios,2025,1,0.557629,0.577072,1.732885,1.364471,0.042126,0.025322,45,Observación
TCB,Servicios,2025,2,0.636758,0.595522,1.679198,1.472325,-0.006879,0.038422,40,Observación
TCB,Servicios,2025,3,0.623355,0.582999,1.715268,1.398078,0.018481,-0.012106,43,Observación
TCB,Servicios,2025,4,0.620566,0.563234,1.77546,1.289557,0.054377,0.006664,48,Observación
TCB,Servicios,2026,1,0.672121,0.526408,1.899668,1.111521,0.115007,0.028304,55,Observación
TAE,Comercio,2020,4,1.226533,0.749846,1.333607,2.997539,0.28021,0.159587,55,Observación
TAE,Comercio,2021,1,1.320861,0.759313,1.316981,3.154843,0.097664,0.140864,59,Observación
TAE,Comercio,2021,2,1.358496,0.749811,1.333669,2.99698,0.027564,-0.011484,56,Observación
TAE,Comercio,2021,3,1.418399,0.740965,1.349591,2.860485,0.01738,-0.017363,59,Observación
TAE,Comercio,2021,4,2.264204,0.699071,1.430469,2.323046,0.262795,0.086994,73,Saludable
TAE,Comercio,2022,1,1.499342,0.700604,1.42734,2.340057,0.038867,0.044185,68,Saludable
TAE,Comercio,2022,2,2.007323,0.750737,1.332025,3.011875,0.026978,0.233549,63,Saludable
TAE,Comercio,2022,3,1.940862,0.756538,1.321811,3.107416,-0.008605,0.015001,60,Saludable
TAE,Comercio,2022,4,1.845872,0.764149,1.308646,3.239959,0.03747,0.070948,63,Saludable
TAE,Comercio,2023,1,1.752438,0.751725,1.330274,3.027835,0.10874,0.053274,69,Saludable
TAE,Comercio,2023,2,1.569742,0.736728,1.357354,2.798346,0.086865,0.024936,69,Saludable
TAE,Comercio,2023,3,1.546843,0.732548,1.365098,2.739028,0.00309,-0.012571,63,Saludable
TAE,Comercio,2023,4,1.410814,0.755017,1.324473,3.081917,-0.103084,-0.020835,48,Observación
TAE,Comercio,2024,1,1.575337,0.707786,1.412856,2.422154,0.143266,-0.04152,73,Saludable
TAE,Comercio,2024,2,1.523809,0.705447,1.417541,2.394976,0.002713,-0.00525,65,Saludable
TAE,Comercio,2024,3,1.614112,0.689156,1.45105,2.217047,0.003847,-0.048764,67,Saludable
TAE,Comercio,2024,4,1.371312,0.739498,1.352268,2.838748,-0.047409,0.136681,52,Observación
TAE,Comercio,2025,1,1.367736,0.741159,1.349237,2.863382,0.003905,0.010347,55,Observación
TAE,Comercio,2025,2,1.701797,0.698947,1.430724,2.321672,0.083347,-0.068556,72,Saludable
TAE,Comercio,2025,3,1.635794,0.687429,1.454695,2.199275,0.097196,0.056766,74,Saludable
TAE,Comercio,2025,4,1.829422,0.68146,1.467438,2.139322,0.033014,0.013655,70,Saludable
TAE,Comercio,2026,1,2.034097,0.656004,1.524382,1.907007,0.003818,-0.070466,70,Saludable
PLR,Industrial,2013,2,1.102631,0.523645,1.90969,1.099275,-0.244042,-0.000309,51,Observación
PLR,Industrial,2013,3,1.52948,0.309707,3.22886,0.44866,0.166427,-0.195076,100,Excelente
PLR,Industrial,2013,4,1.679683,0.324361,3.082982,0.480081,0.148564,0.173475,100,Excelente
PLR,Industrial,2014,1,2.148112,0.279463,3.578286,0.387852,0.09082,0.022843,99,Excelente
PLR,Industrial,2014,2,2.052178,0.331977,3.012256,0.496955,0.068679,0.152695,97,Excelente
PLR,Industrial,2014,3,1.529941,0.396118,2.524503,0.655951,-0.202061,-0.117309,80,Excelente
PLR,Industrial,2014,4,1.871703,0.310824,3.217258,0.451005,0.127042,-0.012448,100,Excelente
PLR,Industrial,2015,1,2.168324,0.286272,3.493187,0.401093,0.056431,0.020096,97,Excelente
PLR,Industrial,2015,2,2.229501,0.292547,3.41825,0.413524,0.0993,0.109057,100,Excelente
PLR,Industrial,2015,3,1.518355,0.360152,2.776606,0.562871,-0.265098,-0.187454,80,Excelente
PLR,Industrial,2015,4,2.237792,0.245001,4.08162,0.324505,0.082881,-0.082278,99,Excelente
PLR,Industrial,2016,1,2.248777,0.272718,3.666788,0.374983,0.067471,0.108153,97,Excelente
PLR,Industrial,2016,2,2.491431,0.292042,3.424171,0.412512,0.096749,0.126684,100,Excelente
PLR,Industrial,2016,3,1.907633,0.256408,3.900028,0.344824,-0.147751,-0.188591,80,Excelente
PLR,Industrial,2016,4,2.2045,0.22543,4.435964,0.291039,0.11833,0.073603,100,Excelente
PLR,Industrial,2017,1,2.043877,0.275381,3.631331,0.380038,0.085132,0.159941,99,Excelente
PLR,Industrial,2017,2,2.02493,0.285713,3.500012,0.399998,0.075268,0.090816,98,Excelente
PLR,Industrial,2017,3,1.884599,0.249202,4.012802,0.331917,-0.228569,-0.266083,80,Excelente
PLR,Industrial,2017,4,1.542088,0.341797,2.925716,0.519287,0.113157,0.269753,100,Excelente
PLR,Industrial,2018,1,1.702076,0.33096,3.021512,0.494679,0.07245,0.05508,98,Excelente
PLR,Industrial,2018,2,1.022569,0.52083,1.920013,1.086949,-0.244569,0.054776,47,Observación
PLR,Industrial,2018,3,1.185607,0.434536,2.301306,0.768459,0.096023,-0.071244,82,Excelente
PLR,Industrial,2018,4,1.331039,0.366241,2.730439,0.577885,0.093597,-0.024255,91,Excelente
PLR,Industrial,2019,1,1.587785,0.303196,3.298194,0.435124,0.08427,-0.013826,99,Excelente
PLR,Industrial,2019,2,0.958476,0.528733,1.891313,1.121941,-0.225294,0.145462,43,Observación
PLR,Industrial,2019,3,1.235193,0.551219,1.814162,1.228257,0.119327,0.175409,74,Saludable
PLR,Industrial,2019,4,1.246857,0.521256,1.918443,1.088793,0.064028,-0.002571,75,Saludable
PLR,Industrial,2020,1,1.219378,0.528028,1.893838,1.118771,0.032512,0.047333,71,Saludable
PLR,Industrial,2020,2,1.274076,0.501521,1.993935,1.006096,0.011812,-0.041998,74,Saludable
PLR,Industrial,2020,3,0.944208,0.570167,1.753872,1.326475,-0.236251,-0.114278,38,Riesgo
PLR,Industrial,2020,4,1.076781,0.509861,1.96132,1.040236,0.021406,-0.10426,64,Saludable
PLR,Industrial,2021,1,1.144912,0.518962,1.926922,1.07884,0.101251,0.122088,73,Saludable
PLR,Industrial,2021,2,0.845189,0.666737,1.499842,2.000633,-0.190286,0.168755,24,Riesgo
PLR,Industrial,2021,3,0.918071,0.606249,1.649488,1.539675,0.058365,-0.104221,50,Observación
PLR,Industrial,2021,4,0.954189,0.582576,1.716515,1.395654,0.087699,0.02602,56,Observación
PLR,Industrial,2022,1,1.218302,0.49684,2.01272,0.987433,0.081415,-0.102865,78,Saludable
PLR,Industrial,2022,2,1.192727,0.537484,1.860521,1.162086,0.074172,0.168573,72,Saludable
PLR,Industrial,2022,3,1.079248,0.605467,1.651617,1.534645,-0.153101,-0.007168,41,Observación
PLR,Industrial,2022,4,1.060868,0.560753,1.783316,1.276624,0.127502,0.012725,65,Saludable
PLR,Industrial,2023,1,1.069337,0.470947,2.123382,0.890169,0.131458,-0.060606,74,Saludable
PLR,Industrial,2023,2,1.183604,0.456691,2.189664,0.840578,0.104292,0.075322,80,Excelente
PLR,Industrial,2023,3,1.064617,0.561418,1.781205,1.280073,-0.184466,0.010265,45,Observación
PLR,Industrial,2023,4,1.155334,0.441709,2.263935,0.79118,0.106594,-0.130682,80,Excelente
PLR,Industrial,2024,2,1.692037,0.36032,2.775309,0.563282,0.060641,-0.074307,97,Excelente
PLR,Industrial,2024,3,1.656994,0.580323,1.723179,1.382783,-0.257456,0.1318,65,Saludable
PLR,Industrial,2024,4,1.888913,0.519751,1.924,1.082251,0.090459,-0.047077,90,Excelente
PLR,Industrial,2025,1,2.036267,0.423104,2.363485,0.733414,-0.009709,-0.175611,90,Excelente
PLR,Industrial,2025,2,1.760823,0.480475,2.081272,0.924837,-0.156723,-0.063599,74,Saludable
PLR,Industrial,2025,3,2.089654,0.43654,2.29074,0.774749,0.092706,0.007503,97,Excelente
PLR,Industrial,2025,4,2.308633,0.39424,2.536524,0.65082,0.165118,0.083759,100,Excelente
PLR,Industrial,2026,1,2.529898,0.381975,2.617971,0.618058,0.08299,0.061497,99,Excelente
TYS,Servicios,2013,2,1.425462,0.630132,1.58697,1.70366,0.011231,0.012621,69,Saludable
TYS,Servicios,2013,3,1.323639,0.646851,1.545952,1.831668,0.027123,0.075756,64,Saludable
TYS,Servicios,2013,4,1.270368,0.659701,1.515838,1.938591,0.020053,0.058569,59,Observación
TYS,Servicios,2014,1,1.358709,0.685702,1.45836,2.181689,0.030851,0.116129,62,Saludable
TYS,Servicios,2014,2,1.312673,0.685655,1.458459,2.181218,0.040213,0.04006,60,Saludable
TYS,Servicios,2014,3,1.251368,0.685124,1.45959,2.17585,0.037155,0.035404,57,Observación
TYS,Servicios,2014,4,1.245576,0.679094,1.47255,2.116179,0.056202,0.036358,59,Observación
TYS,Servicios,2015,1,1.245094,0.668071,1.496846,2.012691,0.001033,-0.032211,56,Observación
TYS,Servicios,2015,2,1.316715,0.635799,1.572823,1.745743,0.067848,-0.02677,67,Saludable
TYS,Servicios,2015,3,1.274459,0.635124,1.574496,1.740655,0.03183,0.029918,63,Saludable
TYS,Servicios,2015,4,1.243939,0.669453,1.493757,2.02529,-0.006228,0.096982,55,Observación
TYS,Servicios,2016,1,1.241359,0.655983,1.524431,1.90683,0.031195,-0.009184,59,Observación
TYS,Servicios,2016,2,1.212464,0.681299,1.467785,2.137733,-0.008193,0.07059,52,Observación
TYS,Servicios,2016,3,1.349643,0.647782,1.543729,1.839153,0.007993,-0.087925,63,Saludable
TYS,Servicios,2016,4,1.389173,0.652135,1.533425,1.874676,0.017526,0.030256,66,Saludable
TYS,Servicios,2017,1,1.479411,0.630906,1.585023,1.709333,0.00222,-0.055424,71,Saludable
TYS,Servicios,2017,2,1.439364,0.620435,1.611773,1.634592,0.001925,-0.025714,70,Saludable
TYS,Servicios,2017,3,1.407119,0.634209,1.576766,1.733805,-0.002607,0.034952,67,Saludable
TYS,Servicios,2017,4,1.552695,0.626951,1.595021,1.680614,0.014064,-0.005666,73,Saludable
TYS,Servicios,2018,1,1.483554,0.649946,1.538589,1.856707,0.013412,0.079985,70,Saludable
TYS,Servicios,2018,2,1.471099,0.639243,1.56435,1.77195,0.00139,-0.028321,70,Saludable
TYS,Servicios,2018,3,1.388671,0.646427,1.546965,1.82827,0.009761,0.030277,65,Saludable
TYS,Servicios,2018,4,1.376285,0.659304,1.516751,1.935166,0.008146,0.04625,63,Saludable
TYS,Servicios,2019,1,1.304837,0.671194,1.489881,2.041311,0.009479,0.045985,59,Observación
TYS,Servicios,2019,2,1.282859,0.660492,1.514023,1.945439,0.006971,-0.024773,59,Observación
TYS,Servicios,2019,3,1.272081,0.654284,1.528388,1.892553,0.01278,-0.005404,59,Observación
TYS,Servicios,2019,4,1.265441,0.644397,1.551838,1.81213,0.009741,-0.018333,59,Observación
TYS,Servicios,2020,1,1.248596,0.649788,1.538965,1.855407,0.015364,0.030989,59,Observación
TYS,Servicios,2020,2,1.236222,0.657223,1.521554,1.917346,-0.022613,-0.001411,54,Observación
TYS,Servicios,2020,3,1.254457,0.646463,1.546879,1.828559,-0.021871,-0.051639,56,Observación
TYS,Servicios,2020,4,1.308142,0.627559,1.593475,1.684987,0.019734,-0.032026,64,Saludable
TYS,Servicios,2021,1,1.413657,0.654707,1.5274,1.896093,0.018219,0.098277,67,Saludable
TYS,Servicios,2021,2,1.454685,0.625541,1.598616,1.670521,0.003694,-0.074482,70,Saludable
TYS,Servicios,2021,3,1.409029,0.620266,1.612211,1.633423,0.045936,0.031406,72,Saludable
TYS,Servicios,2021,4,1.184221,0.600178,1.666172,1.501114,0.030187,-0.021572,61,Saludable
TYS,Servicios,2022,1,1.13829,0.61403,1.628584,1.590878,0.026343,0.063178,57,Observación
TYS,Servicios,2022,2,1.092529,0.627244,1.594276,1.682719,-0.011122,0.023931,51,Observación
TYS,Servicios,2022,3,1.15201,0.630172,1.586868,1.703957,0.056047,0.064407,59,Observación
TYS,Servicios,2023,1,1.19063,0.639534,1.563638,1.774185,0.011835,0.038114,56,Observación
TYS,Servicios,2023,2,1.201304,0.636883,1.570146,1.753936,0.030025,0.022507,59,Observación
TYS,Servicios,2023,3,1.200329,0.643857,1.55314,1.807862,0.026793,0.046899,58,Observación
TYS,Servicios,2023,4,1.236491,0.628799,1.590333,1.693958,0.041495,-0.000754,62,Saludable
TYS,Servicios,2024,1,1.198589,0.62953,1.588488,1.699271,0.002439,0.004417,57,Observación
TYS,Servicios,2024,2,1.247706,0.625205,1.599476,1.668125,-0.031067,-0.042247,57,Observación
TYS,Servicios,2024,3,1.253426,0.613455,1.630111,1.587023,0.033461,0.002047,64,Saludable
TYS,Servicios,2024,4,1.343934,0.576764,1.73381,1.36275,0.145976,0.04663,77,Saludable
TYS,Servicios,2025,1,1.296848,0.594043,1.68338,1.463315,0.024079,0.067666,67,Saludable
TYS,Servicios,2025,2,1.29201,0.584588,1.710606,1.407249,0.054154,0.030161,70,Saludable
TYS,Servicios,2025,3,1.291171,0.593703,1.684344,1.461254,0.065182,0.089078,70,Saludable
TYS,Servicios,2025,4,1.27591,0.590577,1.693261,1.442459,0.042471,0.03451,68,Saludable
TYS,Servicios,2026,1,1.286089,0.58561,1.70762,1.413187,0.041899,0.029413,69,Saludable
EPA,Petroleras,2013,2,1.681335,0.301551,3.316185,0.431744,-0.022758,0.041873,90,Excelente
EPA,Petroleras,2013,3,2.096314,0.239932,4.167855,0.315671,0.055493,-0.030078,96,Excelente
EPA,Petroleras,2013,4,2.153559,0.24174,4.136671,0.318809,0.053708,0.056221,96,Excelente
EPA,Petroleras,2014,1,2.282371,0.238561,4.191802,0.313303,0.051376,0.046986,96,Excelente
EPA,Petroleras,2014,2,1.598514,0.353381,2.829807,0.546506,-0.128524,0.026224,82,Excelente
EPA,Petroleras,2014,3,2.374533,0.216019,4.629213,0.275542,0.051043,-0.133111,96,Excelente
EPA,Petroleras,2014,4,3.336189,0.146565,6.822921,0.171735,0.028859,-0.054872,94,Excelente
EPA,Petroleras,2015,1,3.304532,0.189941,5.264794,0.234478,-0.070428,-0.020652,86,Excelente
EPA,Petroleras,2015,2,2.127745,0.257884,3.877707,0.347499,-0.065227,0.020355,87,Excelente
EPA,Petroleras,2015,3,3.105479,0.167694,5.963231,0.201482,0.013775,-0.096079,93,Excelente
EPA,Petroleras,2015,4,2.895233,0.167192,5.981159,0.200756,0.006304,0.005697,93,Excelente
EPA,Petroleras,2016,1,3.130687,0.169748,5.891084,0.204454,0.001724,0.004809,92,Excelente
EPA,Petroleras,2016,2,3.042456,0.170424,5.867718,0.205435,-0.009964,-0.009158,91,Excelente
EPA,Petroleras,2016,3,3.956303,0.148072,6.753467,0.173808,0.004205,-0.022142,92,Excelente
EPA,Petroleras,2016,4,3.747447,0.144268,6.931536,0.16859,0.001757,-0.002696,92,Excelente
EPA,Petroleras,2017,1,3.635328,0.132506,7.546856,0.152745,0.001873,-0.011712,92,Excelente
EPA,Petroleras,2017,2,4.049888,0.12804,7.810063,0.146842,0.008534,0.003369,93,Excelente
EPA,Petroleras,2017,3,3.935407,0.13296,7.521085,0.153349,-0.002646,0.003013,92,Excelente
EPA,Petroleras,2017,4,4.620287,0.124048,8.061413,0.141615,0.001223,-0.008963,92,Excelente
EPA,Petroleras,2018,1,5.966458,0.122198,8.183456,0.139209,0.022856,0.0207,94,Excelente
EPA,Petroleras,2018,2,6.488026,0.117874,8.483621,0.133625,5.9e-05,-0.004843,92,Excelente
EPA,Petroleras,2018,3,4.481915,0.144454,6.922618,0.168844,-0.015653,0.014929,91,Excelente
EPA,Petroleras,2018,4,4.353038,0.150111,6.661744,0.176624,-0.004326,0.002302,92,Excelente
EPA,Petroleras,2019,1,4.645328,0.143564,6.965556,0.167629,0.040477,0.032523,95,Excelente
EPA,Petroleras,2019,2,4.290947,0.138982,7.19516,0.161416,0.008579,0.003213,93,Excelente
EPA,Petroleras,2019,3,4.242844,0.143377,6.974608,0.167375,0.009479,0.014658,93,Excelente
EPA,Petroleras,2019,4,3.006174,0.17711,5.646222,0.215229,-0.061953,-0.0235,87,Excelente
EPA,Petroleras,2020,1,4.283495,0.132981,7.51989,0.153377,-0.006833,-0.057383,91,Excelente
EPA,Petroleras,2020,2,4.785604,0.124817,8.011746,0.142618,0.001229,-0.008111,92,Excelente
EPA,Petroleras,2020,3,5.253326,0.116222,8.604187,0.131507,-0.070071,-0.079114,86,Excelente
EPA,Petroleras,2020,4,5.647529,0.115923,8.626402,0.131123,0.000788,0.00045,92,Excelente
EPA,Petroleras,2021,1,6.368096,0.122332,8.1745,0.139383,-0.000485,0.006813,92,Excelente
EPA,Petroleras,2021,2,5.133488,0.136538,7.323979,0.158128,-0.012345,0.003905,91,Excelente
EPA,Petroleras,2021,3,6.662179,0.124108,8.057467,0.141694,0.008498,-0.005813,93,Excelente
EPA,Petroleras,2021,4,5.539377,0.134923,7.411631,0.155967,-0.047168,-0.035256,88,Excelente
EPA,Petroleras,2022,1,5.465854,0.139556,7.165599,0.16219,0.006938,0.012359,93,Excelente
EPA,Petroleras,2022,2,4.183525,0.158695,6.301398,0.188629,-0.126668,-0.106801,82,Excelente
EPA,Petroleras,2022,3,4.848049,0.151518,6.599878,0.178575,0.022375,0.013727,94,Excelente
EPA,Petroleras,2022,4,5.594579,0.14607,6.846028,0.171056,0.005167,-0.001245,92,Excelente
EPA,Petroleras,2023,1,7.010739,0.145314,6.881639,0.170021,0.010538,0.009644,93,Excelente
EPA,Petroleras,2023,2,3.940563,0.179674,5.565644,0.219027,-0.037617,0.002692,89,Excelente
EPA,Petroleras,2023,3,6.999112,0.150261,6.655074,0.176832,-0.000686,-0.035276,92,Excelente
EPA,Petroleras,2023,4,6.741479,0.153682,6.506941,0.181589,-0.002507,0.001525,92,Excelente
EPA,Petroleras,2024,1,8.260582,0.14162,7.061165,0.164985,0.015791,0.001517,93,Excelente
EPA,Petroleras,2024,2,8.809123,0.141882,7.04812,0.165341,0.013477,0.013786,93,Excelente
EPA,Petroleras,2024,3,9.475015,0.140673,7.108707,0.163701,0.01145,0.010027,93,Excelente
EPA,Petroleras,2024,4,6.114311,0.174706,5.723915,0.211689,-0.060142,-0.021385,87,Excelente
EPA,Petroleras,2025,1,7.192468,0.16295,6.136833,0.194672,0.004631,-0.009477,92,Excelente
EPA,Petroleras,2025,2,4.632455,0.193898,5.15734,0.240538,-0.022682,0.014839,90,Excelente
EPA,Petroleras,2025,3,6.035246,0.171597,5.827599,0.207142,0.0146,-0.012714,93,Excelente
EPA,Petroleras,2025,4,6.35192,0.169522,5.898923,0.204126,-0.006983,-0.009464,91,Excelente
EPA,Petroleras,2026,1,7.768198,0.157982,6.329843,0.187623,0.002748,-0.010996,92,Excelente
PCH,Petroleras,2013,2,3.253736,0.247392,4.042169,0.328713,-0.007567,0.036918,91,Excelente
PCH,Petroleras,2013,3,4.539355,0.191763,5.214758,0.237262,0.041038,-0.030613,95,Excelente
PCH,Petroleras,2013,4,4.445967,0.19286,5.185097,0.238943,0.038965,0.040377,95,Excelente
PCH,Petroleras,2014,1,4.807243,0.192041,5.20721,0.237687,0.026382,0.025342,94,Excelente
PCH,Petroleras,2014,2,3.441138,0.225274,4.439041,0.290779,-0.00862,0.033906,91,Excelente
PCH,Petroleras,2014,3,5.629841,0.181159,5.520026,0.221238,0.026099,-0.029183,94,Excelente
PCH,Petroleras,2014,4,4.362629,0.189169,5.28628,0.233303,0.025551,0.035682,94,Excelente
PCH,Petroleras,2015,1,4.54165,0.187491,5.333587,0.230756,0.017068,0.014968,93,Excelente
PCH,Petroleras,2015,2,4.073144,0.192166,5.203827,0.237878,-0.00997,-0.00424,91,Excelente
PCH,Petroleras,2015,3,6.758664,0.161821,6.179682,0.193062,-0.000314,-0.036507,92,Excelente
PCH,Petroleras,2015,4,6.501122,0.160794,6.219142,0.191602,0.001443,0.000218,92,Excelente
PCH,Petroleras,2016,1,7.620558,0.127675,7.83239,0.146362,0.012885,-0.02557,93,Excelente
PCH,Petroleras,2016,2,4.272549,0.145226,6.885808,0.1699,-0.007777,0.012597,91,Excelente
PCH,Petroleras,2016,3,6.283687,0.123127,8.121687,0.140416,-0.005152,-0.030225,92,Excelente
PCH,Petroleras,2016,4,5.781535,0.114828,8.708714,0.129723,0.011249,0.001767,93,Excelente
PCH,Petroleras,2017,1,4.870702,0.123643,8.087789,0.141088,-0.011167,-0.001219,91,Excelente
PCH,Petroleras,2017,2,3.532621,0.116294,8.598892,0.131598,-0.003108,-0.011398,92,Excelente
PCH,Petroleras,2017,3,3.313962,0.117698,8.496311,0.133399,0.00178,0.003374,92,Excelente
PCH,Petroleras,2017,4,4.184033,0.109093,9.166514,0.122451,-0.094931,-0.103673,84,Excelente
PCH,Petroleras,2018,1,4.432315,0.095944,10.422743,0.106126,0.051821,0.036524,96,Excelente
PCH,Petroleras,2018,2,6.730996,0.085437,11.704565,0.093418,0.015372,0.003707,93,Excelente
PCH,Petroleras,2018,3,8.693488,0.083107,12.032652,0.09064,0.007834,0.005274,93,Excelente
PCH,Petroleras,2018,4,8.914116,0.072657,13.763393,0.078349,-0.003148,-0.014382,92,Excelente
PCH,Petroleras,2019,1,7.34228,0.079367,12.599735,0.086209,0.007382,0.014724,93,Excelente
PCH,Petroleras,2019,2,5.615499,0.098176,10.185792,0.108864,0.002956,0.023875,92,Excelente
PCH,Petroleras,2019,3,5.008053,0.102479,9.758097,0.11418,0.006625,0.011451,93,Excelente
PCH,Petroleras,2019,4,5.736448,0.097529,10.253359,0.108069,0.003265,-0.002237,92,Excelente
PCH,Petroleras,2020,1,5.871381,0.097304,10.277051,0.107793,0.002526,0.002276,92,Excelente
PCH,Petroleras,2020,2,7.938444,0.087765,11.394063,0.096209,0.005564,-0.004951,92,Excelente
